tag,res,feat,clf,k_shot,seed,acc,macro_f1
official,224_fliptta,cls,labelprop,1,789,24.555160142348754,0.2077031421088396
official,224_fliptta,cls,labelprop,1,999,24.733096085409255,0.21896668308401185
official,224_fliptta,cls,ptmap,1,42,37.01067615658363,0.35970891996057736
official,224_fliptta,cls,ptmap,1,123,35.841382816471786,0.3518627096735166
official,224_fliptta,cls,ptmap,1,456,37.36654804270463,0.36563475300157394
official,224_fliptta,cls,ptmap,1,789,36.9598373157092,0.35886156966238003
official,224_fliptta,cls,ptmap,1,999,35.25673614641586,0.34578809739299476
official,224_fliptta,cls,proto,3,42,52.342823250296554,0.5060339669244449
official,224_fliptta,cls,proto,3,123,52.164887307236064,0.508816291032888
official,224_fliptta,cls,proto,3,456,51.512455516014235,0.501120947237304
official,224_fliptta,cls,proto,3,789,51.33451957295374,0.499834758793642
official,224_fliptta,cls,proto,3,999,51.00830367734282,0.4970742514023046
official,224_fliptta,cls,knn,3,42,52.49110320284698,0.5139244690978052
official,224_fliptta,cls,knn,3,123,51.98695136417556,0.5114647555545229
official,224_fliptta,cls,knn,3,456,52.253855278766316,0.5121158178520977
official,224_fliptta,cls,knn,3,789,51.86832740213523,0.5091272785246423
official,224_fliptta,cls,knn,3,999,51.126927639383155,0.49600123847362215
official,224_fliptta,cls,lp,3,42,46.64887307236062,0.4378152145534752
official,224_fliptta,cls,lp,3,123,46.8564650059312,0.43402837459797305
official,224_fliptta,cls,lp,3,456,46.6785290628707,0.43551745861764424
official,224_fliptta,cls,lp,3,789,47.27164887307236,0.44331222101643825
official,224_fliptta,cls,lp,3,999,46.20403321470937,0.4349292777809818
official,224_fliptta,cls,labelprop,3,42,29.59667852906287,0.2453277402101274
official,224_fliptta,cls,labelprop,3,123,27.580071174377224,0.2320737299971502
official,224_fliptta,cls,labelprop,3,456,29.86358244365362,0.2522948039183955
official,224_fliptta,cls,labelprop,3,789,30.01186239620403,0.2490398955927348
official,224_fliptta,cls,labelprop,3,999,28.766310794780548,0.24779473709518796
official,224_fliptta,cls,ptmap,3,42,53.6773428232503,0.5209408934730838
official,224_fliptta,cls,ptmap,3,123,54.83392645314353,0.5329974758926309
official,224_fliptta,cls,ptmap,3,456,53.55871886120996,0.5197943456576917
official,224_fliptta,cls,ptmap,3,789,53.113879003558715,0.5145154267250818
official,224_fliptta,cls,ptmap,3,999,52.84697508896797,0.5153631842393468
official,224_fliptta,cls,proto,5,42,58.75444839857651,0.56987403026492
official,224_fliptta,cls,proto,5,123,58.647686832740206,0.573937486016177
official,224_fliptta,cls,proto,5,456,58.612099644128115,0.573374126976783
official,224_fliptta,cls,proto,5,789,58.93238434163701,0.5769181391783009
official,224_fliptta,cls,proto,5,999,56.654804270462634,0.5511461958146344
official,224_fliptta,cls,knn,5,42,61.957295373665474,0.6061553255289821
official,224_fliptta,cls,knn,5,123,60.88967971530249,0.6014992930227038
official,224_fliptta,cls,knn,5,456,60.78291814946619,0.6001488418466839
official,224_fliptta,cls,knn,5,789,62.38434163701068,0.6125813065524355
official,224_fliptta,cls,knn,5,999,61.35231316725979,0.5970579905776491
official,224_fliptta,cls,lp,5,42,52.38434163701068,0.48859555837450086
official,224_fliptta,cls,lp,5,123,52.028469750889684,0.48473502689914183
official,224_fliptta,cls,lp,5,456,52.170818505338076,0.48925574589678744
official,224_fliptta,cls,lp,5,789,52.98932384341637,0.49306952447026503
official,224_fliptta,cls,lp,5,999,53.41637010676157,0.49487836102366894
official,224_fliptta,cls,labelprop,5,42,30.85409252669039,0.24892176375102312
official,224_fliptta,cls,labelprop,5,123,30.85409252669039,0.2659297999122112
official,224_fliptta,cls,labelprop,5,456,31.24555160142349,0.2631296562679513
official,224_fliptta,cls,labelprop,5,789,30.889679715302492,0.25932940397816306
