tag,res,feat,clf,k_shot,acc_mean,acc_std,f1_mean,f1_std
official,448,cls,lp,10,58.87544483985765,1.0020179484912788,0.5472258543702004,0.012777869480434044
official,448,cls,labelprop,10,31.90035587188612,0.7317473686818436,0.26118962793432465,0.006428984774047189
official,448,cls,ptmap,10,64.09964412811388,1.014827821929542,0.6191176513575509,0.009165594087671522
official,448_fliptta,cls,proto,1,33.51804778851042,0.47880364729928204,0.3242221809160133,0.003504512661577065
official,448_fliptta,cls,knn,1,33.51804778851042,0.47880364729928204,0.3242221809160133,0.003504512661577065
official,448_fliptta,cls,lp,1,33.9552618200305,0.9153462356323497,0.32355014848292823,0.009316585628467346
official,448_fliptta,cls,labelprop,1,23.75699034062024,0.9916180747831865,0.20977421007290004,0.006961589664959866
official,448_fliptta,cls,ptmap,1,36.84799186578546,0.675315116800896,0.3596706269871449,0.007130559872699145
official,448_fliptta,cls,proto,3,51.26927639383156,1.0738581173197326,0.4992180215589322,0.009456362194388161
official,448_fliptta,cls,knn,3,51.6073546856465,0.7143339582943162,0.507166009081592,0.006551533565955541
official,448_fliptta,cls,lp,3,46.26927639383156,0.721987864258538,0.4330779133417953,0.0066054974878315045
official,448_fliptta,cls,labelprop,3,28.861209964412815,1.6350377937515161,0.24003331323615637,0.01519401241668469
official,448_fliptta,cls,ptmap,3,53.23250296559904,0.6336257597633881,0.5181896137038934,0.005539508587303432
official,448_fliptta,cls,proto,5,58.17081850533807,0.9838425693622163,0.5695054900326733,0.009721946579040103
official,448_fliptta,cls,knn,5,61.43772241992882,0.6564847691488865,0.6033730574824313,0.006697270171206668
official,448_fliptta,cls,lp,5,52.19217081850534,0.39755843540979097,0.4868650634709237,0.004200282591431928
official,448_fliptta,cls,labelprop,5,30.661921708185055,0.7177680988172928,0.2534696367180914,0.007263193941487337
official,448_fliptta,cls,ptmap,5,59.188612099644125,0.7850988717005711,0.575376720664242,0.007413887248001899
official,448_fliptta,cls,proto,10,63.9288256227758,0.7555890122186594,0.6260175607940667,0.009068092861697435
official,448_fliptta,cls,knn,10,75.0747330960854,0.6433313331516919,0.7387772636035143,0.006599815364126142
official,448_fliptta,cls,lp,10,58.903914590747334,1.1461063906393674,0.5476527253006452,0.013993597766710735
official,448_fliptta,cls,labelprop,10,31.957295373665477,0.7275817900448707,0.2634216202284946,0.005585001331178624
official,448_fliptta,cls,ptmap,10,64.27046263345196,0.9887860490711567,0.6212267133001903,0.00900674593730991
tapt-nogram,224,cls,proto,1,22.740213523131672,0.5217486980039252,0.21628563760826056,0.005835602328171353
tapt-nogram,224,cls,knn,1,22.740213523131672,0.5217486980039252,0.21628563760826056,0.005835602328171353
tapt-nogram,224,cls,lp,1,22.740213523131672,0.4821656015767974,0.21570500464963577,0.005153732796291688
tapt-nogram,224,cls,labelprop,1,18.42399593289273,0.22334400240456245,0.15917744263635078,0.004288063005775487
tapt-nogram,224,cls,ptmap,1,22.867310625317746,0.6381742813368757,0.22670858746470685,0.006225892122767042
tapt-nogram,224,cls,proto,3,37.1055753262159,0.5816657969355788,0.34848751890656493,0.005186794111107067
tapt-nogram,224,cls,knn,3,38.44009489916963,0.7878118204880912,0.3700989825912874,0.0067605799765637
tapt-nogram,224,cls,lp,3,35.50415183867142,0.5835527343415823,0.32834979664639924,0.004843735346720513
tapt-nogram,224,cls,labelprop,3,20.63463819691578,0.9497791068999588,0.1713280094587539,0.007015822651768895
tapt-nogram,224,cls,ptmap,3,38.33926453143535,0.6071878477850421,0.38057706362826516,0.006344117111742645
tapt-nogram,224,cls,proto,5,44.19928825622775,0.8334546924292086,0.41669503135994396,0.008372956807416766
