fraction,model_size,k_shot,seed,proto_acc,proto_top3,proto_top5,proto_macro_f1,knn_acc,knn_macro_f1,lp_acc,lp_top3,lp_top5,lp_macro_f1,ft_acc,ft_top3,ft_top5,ft_macro_f1
100,small,1,42,23.33502796136248,34.265378749364515,40.23894255210981,0.21781604091236828,23.33502796136248,0.21781604091236828,23.33502796136248,34.62125063548551,40.188103711235385,0.21745757026801202,6.68530757498729,13.319776309100154,17.691916624300966,0.05050927207901235
100,small,1,123,22.292831723436706,32.663955261820036,38.332486019318765,0.2123772107435849,22.292831723436706,0.2123772107435849,22.165734621250635,33.27402135231316,38.05287239450941,0.2108647873373617,6.431113370615151,13.751906456532792,18.073207930859176,0.0547182726595371
100,small,1,456,22.394509405185563,33.01982714794103,38.84087442806304,0.21271738123053793,22.394509405185563,0.21271738123053793,22.597864768683273,33.04524656837824,39.24758515505846,0.21269270556394881,6.405693950177936,13.87900355871886,18.073207930859176,0.051001563180574395
100,small,1,789,22.394509405185563,34.544992374173866,39.62887646161668,0.21263366691998556,22.394509405185563,0.21263366691998556,22.470767666497203,34.57041179461108,39.47635993899339,0.21360531884449493,5.973563802745297,13.091001525165227,17.590238942552112,0.04417924798122879
100,small,1,999,23.28418912048805,34.08744280630401,39.552618200305034,0.2259113671601858,23.28418912048805,0.2259113671601858,23.131672597864767,33.96034570411794,39.45094051855618,0.2238454191974629,5.668530757498729,12.557193695983731,17.0310116929334,0.045515414724066935
100,small,3,42,37.01067615658363,50.38552787663107,57.08778173190985,0.34926983164686287,37.959667852906286,0.36612423347872763,34.84578884934757,48.873072360616845,56.19810201660735,0.32398041923517906,16.043890865954925,32.176749703440095,39.62040332147094,0.12916674867138891
100,small,3,123,37.36654804270463,50.80071174377224,56.52431791221827,0.3492639891935088,38.8196915776987,0.3720152368698711,35.55753262158956,49.05100830367734,55.99051008303677,0.32843185892104837,16.72597864768683,31.020166073546857,39.82799525504152,0.12858211536524658
100,small,3,456,36.15065243179122,50.474495848161325,56.731909845788856,0.3396856088728575,37.574139976275205,0.36254758438882545,35.49822064056939,49.08066429418743,55.27876631079478,0.3282096801618482,17.319098457888494,32.26571767497035,40.12455516014235,0.1372159649982592
100,small,3,789,37.66310794780546,52.431791221826806,57.26571767497034,0.3530621906385399,39.59074733096085,0.3803912944550629,36.41755634638197,50.444839857651246,56.22775800711744,0.3362612395146816,16.548042704626333,31.198102016607354,38.8196915776987,0.13064204134533847
100,small,3,999,37.33689205219454,50.326215895610915,56.791221826809014,0.3511315336602482,38.256227758007114,0.3693961087760863,35.201660735468565,48.69513641755635,55.42704626334519,0.32486578539923916,16.755634638196916,29.922894424673785,37.39620403321471,0.13054692556509076
100,small,5,42,44.128113879003564,58.612099644128115,65.51601423487544,0.41843130100464504,47.72241992882562,0.46252508890938004,41.56583629893238,57.18861209964413,63.45195729537366,0.37760731920888485,22.313167259786475,39.3594306049822,48.718861209964416,0.17698093260506467
100,small,5,123,44.69750889679715,59.288256227758005,65.72953736654804,0.4204587983928929,48.32740213523132,0.46561989705450313,41.99288256227758,57.61565836298932,63.55871886120996,0.3806103571307639,22.597864768683273,39.9644128113879,49.5017793594306,0.1783570150245705
100,small,5,456,42.77580071174377,58.362989323843415,65.37366548042705,0.40187038332297703,47.86476868327402,0.46731532829717776,40.355871886120994,56.54804270462633,63.70106761565836,0.36366960926414327,23.202846975088967,39.679715302491104,48.68327402135231,0.18789902746548273
100,small,5,789,44.73309608540925,60.6405693950178,66.04982206405694,0.42137564437342917,49.57295373665481,0.4773640161522948,41.245551601423486,57.402135231316734,64.55516014234875,0.374749176261729,23.416370106761565,39.60854092526691,48.39857651245551,0.18968370543381552
100,small,5,999,44.661921708185055,57.686832740213525,64.41281138790036,0.4213390297057758,48.612099644128115,0.46768274962486595,41.85053380782918,55.55160142348754,63.45195729537366,0.38167742798049437,23.16725978647687,39.7508896797153,48.54092526690392,0.18265194488370554
100,small,10,42,51.103202846975094,66.76156583629893,74.16370106761566,0.4774127928528855,63.13167259786477,0.6114374501288772,50.88967971530249,65.97864768683273,71.67259786476869,0.4568735494862259,29.750889679715304,49.8932384341637,59.003558718861214,0.24245468717722155
100,small,10,123,50.177935943060504,66.12099644128115,72.31316725978648,0.47124875752868434,62.34875444839858,0.6032891520593006,49.25266903914591,65.97864768683273,71.31672597864768,0.4418946622680523,31.103202846975087,49.11032028469751,59.003558718861214,0.25626875316193
100,small,10,456,51.81494661921708,67.97153024911033,74.94661921708186,0.4880384420315339,63.06049822064057,0.6048859009713102,50.6761565836299,67.18861209964413,73.23843416370107,0.45799642864911755,31.957295373665477,48.82562277580072,57.86476868327403,0.2541743921958101
100,small,10,789,51.81494661921708,68.54092526690391,74.02135231316726,0.4850026209151072,63.55871886120996,0.6158206364612059,52.241992882562286,66.40569395017793,72.66903914590748,0.4699690516518408,30.96085409252669,47.330960854092524,57.36654804270462,0.25030048753447726
100,small,10,999,50.81850533807829,68.18505338078292,74.51957295373666,0.4819045277073044,62.989323843416365,0.6083999630262975,48.89679715302491,66.33451957295374,72.74021352313167,0.44087220455702103,30.747330960854093,48.18505338078292,59.2170818505338,0.24395046112403407
100,smallplus,1,42,24.682257244534824,36.55312658871377,41.10320284697509,0.23379623465114976,24.682257244534824,0.23379623465114976,24.580579562785967,36.527707168276564,40.849008642602946,0.23159715140548948,6.990340620233859,14.260294865277071,18.632435180477884,0.057769846657781454
100,smallplus,1,123,23.741738688357906,35.00254194204372,40.36603965429588,0.2290717523167654,23.741738688357906,0.2290717523167654,23.843416370106763,34.90086426029487,40.49313675648195,0.22954441728007624,7.0665988815455005,13.091001525165227,17.259786476868328,0.058618267151464315
100,smallplus,1,456,23.89425521098119,35.180477885104224,41.4844941535333,0.22929614790846514,23.89425521098119,0.22929614790846514,23.970513472292833,35.104219623792574,41.17946110828673,0.22907635947140123,7.193695983731571,14.361972547025928,17.84443314692425,0.057508712870229246
100,smallplus,1,789,23.945094051855616,35.841382816471786,41.281138790035584,0.23039561701909708,23.945094051855616,0.23039561701909708,23.945094051855616,35.56176919166243,41.4844941535333,0.23024453283657814,7.625826131164209,13.904422979156076,17.46314184036604,0.06229772759284693
100,smallplus,1,999,24.173868835790543,35.99389933909507,42.37417386883579,0.23361585131063609,24.173868835790543,0.23361585131063609,24.199288256227756,36.07015760040671,42.577529232333504,0.2349670620936054,8.64260294865277,15.861718352821555,20.41179461108287,0.06813664309387846
100,smallplus,3,42,39.412811387900355,53.79596678529063,60.46856465005931,0.3713778643246954,40.68801897983393,0.3914917048490189,37.040332147093714,52.016607354685654,59.015421115065244,0.3441505510278779,18.47568208778173,34.37129300118624,41.99288256227758,0.14821381056172994
100,smallplus,3,123,39.17556346381969,54.774614472123375,60.053380782918154,0.3751193465427167,39.82799525504152,0.3842373876822117,36.773428232502965,53.054567022538556,58.77817319098458,0.34464937449166977,18.65361803084223,34.54922894424674,42.25978647686833,0.1551860607198875
100,smallplus,3,456,39.32384341637011,53.855278766310796,60.70581257413997,0.36993104962534634,39.59074733096085,0.38443146049663796,37.455516014234874,52.37247924080665,59.519572953736656,0.3480172588561711,18.001186239620402,32.562277580071175,40.895610913404504,0.13980193475255817
100,smallplus,3,789,39.73902728351127,53.380782918149464,59.400948991696325,0.38002028642381225,40.39145907473309,0.3944224431722827,37.69276393831554,52.22419928825622,59.371293001186245,0.3534745538000967,19.869513641755635,34.19335705812574,42.64531435349941,0.1549414944197555
100,smallplus,3,999,39.23487544483986,53.855278766310796,59.60854092526691,0.3720844642469597,39.70937129300119,0.3811714399146759,36.32858837485172,52.40213523131673,58.86714116251483,0.3410529333792313,18.772241992882563,35.11269276393831,42.289442467378414,0.15058736063697492
100,smallplus,5,42,46.903914590747334,62.170818505338076,67.25978647686833,0.4428606901377015,49.7153024911032,0.4809330417686021,43.487544483985765,60.2846975088968,66.37010676156584,0.39671472018115506,23.73665480427046,41.92170818505338,50.355871886120994,0.1928250385196938
100,smallplus,5,123,46.19217081850534,62.206405693950174,68.22064056939502,0.43248239643679137,49.7864768683274,0.4852425713980799,44.09252669039146,60.60498220640569,66.86832740213524,0.402353859382233,24.41281138790036,43.45195729537367,51.42348754448398,0.20021522541343786
100,smallplus,5,456,45.40925266903915,61.992882562277586,68.25622775800711,0.43142489076247065,49.46619217081851,0.4863770554325126,42.88256227758007,60.0,66.90391459074732,0.3946858306594255,24.768683274021353,41.17437722419929,50.28469750889679,0.19422090368782854
100,smallplus,5,789,46.370106761565836,62.52669039145907,68.57651245551601,0.4356432832812227,49.7153024911032,0.48076698671635026,43.55871886120997,59.537366548042705,67.11743772241992,0.3955468674835954,26.085409252669038,42.91814946619217,51.92170818505338,0.21058822337417796
100,smallplus,5,999,46.014234875444835,61.17437722419928,67.82918149466191,0.4356706657303724,49.28825622775801,0.47576052552863596,41.81494661921708,59.8576512455516,66.58362989323844,0.3808482185357757,24.199288256227756,42.91814946619217,53.131672597864764,0.1959391051201313
100,smallplus,10,42,53.30960854092527,69.7508896797153,75.65836298932385,0.5033740769034887,64.05693950177937,0.6192825264889321,51.103202846975094,67.40213523131673,74.23487544483986,0.45967887370770616,33.80782918149466,52.313167259786475,61.992882562277586,0.28112923166020126
100,smallplus,10,123,51.95729537366548,67.97153024911033,74.80427046263345,0.48739681872676593,63.55871886120996,0.6147938377999086,49.75088967971531,66.54804270462633,73.52313167259787,0.44911935256514,32.953736654804274,53.167259786476876,62.064056939501775,0.27702209079542356
100,smallplus,10,456,52.811387900355875,70.1779359430605,75.80071174377224,0.49691475088746,65.26690391459074,0.6384318287216495,52.455516014234874,69.32384341637011,75.72953736654804,0.4757270543126621,33.16725978647687,51.74377224199288,61.70818505338078,0.2699204434657019
100,smallplus,10,789,53.238434163701065,70.8185053380783,76.08540925266904,0.5012866350523215,62.918149466192176,0.6085680938046439,51.530249110320284,69.7508896797153,75.23131672597864,0.46255648643184216,33.02491103202847,52.811387900355875,62.064056939501775,0.27285389515768715
100,smallplus,10,999,50.81850533807829,69.9644128113879,75.94306049822063,0.4811586101954975,64.34163701067615,0.6264312397764354,50.604982206405694,68.89679715302492,74.44839857651246,0.45662306555758636,34.09252669039146,54.804270462633454,63.914590747330955,0.2833786313783261
100,base,1,42,24.758515505846468,37.21403152008134,42.704626334519574,0.23601485793125584,24.758515505846468,0.23601485793125584,24.504321301474327,36.908998474834775,42.67920691408236,0.23368927061558206,8.38840874428063,17.208947635993898,22.064056939501782,0.07108879931696134
100,base,1,123,24.2755465175394,35.94306049822064,41.382816471784444,0.23129937218692975,24.2755465175394,0.23129937218692975,24.504321301474327,36.07015760040671,41.71326893746822,0.233768280865385,8.64260294865277,16.344687341128623,21.70818505338078,0.07640078075792009
100,base,1,456,23.792577529232332,35.587188612099645,40.82358922216574,0.22724063161303135,23.792577529232332,0.22724063161303135,23.81799694966955,35.739705134722925,41.15404168784952,0.2269413821863908,8.820538891713268,17.234367056431115,21.63192679206914,0.0775428764260362
100,base,1,789,25.34316217590239,36.654804270462634,42.11997966446365,0.24107564925247632,25.34316217590239,0.24107564925247632,25.34316217590239,36.75648195221149,42.577529232333504,0.23957178422318282,8.718861209964412,17.0310116929334,21.96237925775292,0.07321569213520916
100,base,1,999,24.580579562785967,37.36654804270463,43.18759532282664,0.2388570234108577,24.580579562785967,0.2388570234108577,25.038129130655822,37.34112862226741,43.340111845449925,0.2428468910358192,9.633960345704118,18.835790543975598,24.783934926283678,0.08218574401749305
100,base,3,42,40.569395017793596,54.68564650059312,60.55753262158956,0.381525341545406,40.68801897983393,0.39469354140954627,38.40450771055753,53.113879003558715,59.63819691577699,0.35467083869157434,22.47924080664294,38.2858837485172,46.263345195729535,0.18730490653724702
100,base,3,123,40.36180308422301,54.44839857651246,61.06168446026097,0.37935591395569845,41.22182680901542,0.3982674558078215,38.55278766310795,52.164887307236064,59.48991696322658,0.35964676265082657,22.716488730723604,37.425860023724795,46.73784104389087,0.19280335735169346
100,base,3,456,39.97627520759193,54.774614472123375,60.79478054567022,0.3770041927077138,39.768683274021356,0.38572339273900613,38.1079478054567,53.380782918149464,59.87544483985765,0.356778713279758,21.737841043890864,37.81138790035587,45.78884934756821,0.18204951369127842
100,base,3,789,39.531435349940686,54.270462633451956,60.11269276393831,0.37396833397183793,40.77698695136417,0.39338289324283104,38.70106761565836,52.49110320284698,59.81613285883749,0.3590456940658243,21.767497034400947,37.33689205219454,46.35231316725979,0.1808057292105059
100,base,3,999,40.213523131672595,53.6773428232503,59.81613285883749,0.3780816588874232,41.54804270462634,0.4022388563489006,37.90035587188612,51.83867141162515,58.570581257414,0.35410774337999046,22.330960854092528,38.641755634638194,46.79715302491103,0.19001459885483465
100,base,5,42,48.612099644128115,61.992882562277586,68.11387900355872,0.4602886894669175,49.35943060498221,0.478740953140115,45.80071174377224,60.3914590747331,66.79715302491103,0.423574428383938,28.540925266903916,46.15658362989324,54.87544483985766,0.246779860981484
100,base,5,123,47.72241992882562,63.20284697508897,69.4661921708185,0.45222925612791054,51.56583629893239,0.5042213818493859,45.40925266903915,60.92526690391459,67.97153024911033,0.4164842379218543,30.1423487544484,47.437722419928825,55.943060498220646,0.2562484151391575
100,base,5,456,47.046263345195726,63.38078291814947,68.9679715302491,0.45083047306732993,50.355871886120994,0.491491105009391,45.16014234875445,61.35231316725979,67.58007117437722,0.4183823487999376,29.822064056939503,47.61565836298932,56.797153024911026,0.25452907825305293
100,base,5,789,48.00711743772242,62.34875444839858,69.07473309608541,0.4476624009886134,50.39145907473309,0.48544988921315646,45.90747330960854,60.71174377224199,67.58007117437722,0.41969336543784413,29.39501779359431,47.50889679715303,55.871886120996436,0.25223917558546094
100,base,5,999,47.40213523131673,62.27758007117438,68.11387900355872,0.450619779750395,51.245551601423486,0.4972168381188892,45.088967971530245,60.0711743772242,66.47686832740214,0.415248500393173,30.071174377224196,46.97508896797153,54.83985765124555,0.2602381167333702
