tag,res,feat,clf,k_shot,seed,acc,macro_f1
vitl16-official,448,cls,knn,3,456,48.606168446026096,0.47518493491354685
vitl16-official,448,cls,knn,3,789,49.139976275207594,0.4793028310088146
vitl16-official,448,cls,knn,3,999,46.6785290628707,0.45588967462561786
vitl16-official,448,cls,lp,3,42,42.23013048635824,0.39086842640116654
vitl16-official,448,cls,lp,3,123,43.29774614472123,0.39901482002588606
vitl16-official,448,cls,lp,3,456,42.052194543297745,0.3906041597499428
vitl16-official,448,cls,lp,3,789,41.903914590747334,0.38912824037585286
vitl16-official,448,cls,lp,3,999,42.64531435349941,0.39966835969625336
vitl16-official,448,cls,labelprop,3,42,27.402135231316727,0.22672979394421006
vitl16-official,448,cls,labelprop,3,123,26.95729537366548,0.2262570813698144
vitl16-official,448,cls,labelprop,3,456,26.601423487544483,0.2216295343299096
vitl16-official,448,cls,labelprop,3,789,26.156583629893237,0.2169667096829745
vitl16-official,448,cls,labelprop,3,999,24.555160142348754,0.20262494280603283
vitl16-official,448,cls,ptmap,3,42,49.73309608540925,0.4830764333512238
vitl16-official,448,cls,ptmap,3,123,50.26690391459074,0.4842823652806402
vitl16-official,448,cls,ptmap,3,456,48.93238434163701,0.47244041115094293
vitl16-official,448,cls,ptmap,3,789,48.78410438908659,0.47154270696773165
vitl16-official,448,cls,ptmap,3,999,49.673784104389085,0.4784496197489742
vitl16-official,448,cls,proto,5,42,53.45195729537367,0.5176639104929089
vitl16-official,448,cls,proto,5,123,52.88256227758007,0.5164797288971096
vitl16-official,448,cls,proto,5,456,53.096085409252666,0.5179804486752411
vitl16-official,448,cls,proto,5,789,54.768683274021356,0.5316191564535986
vitl16-official,448,cls,proto,5,999,53.27402135231317,0.5198502815227589
vitl16-official,448,cls,knn,5,42,59.35943060498221,0.5803285044644552
vitl16-official,448,cls,knn,5,123,59.07473309608541,0.5853629113310076
vitl16-official,448,cls,knn,5,456,58.82562277580071,0.5818134567983352
vitl16-official,448,cls,knn,5,789,59.1103202846975,0.5805532002467731
vitl16-official,448,cls,knn,5,999,57.686832740213525,0.5663046924485836
vitl16-official,448,cls,lp,5,42,47.75800711743772,0.43835126297336974
vitl16-official,448,cls,lp,5,123,47.295373665480426,0.43486350185747036
vitl16-official,448,cls,lp,5,456,46.93950177935943,0.4323773553147298
vitl16-official,448,cls,lp,5,789,47.36654804270463,0.43041930226333025
vitl16-official,448,cls,lp,5,999,47.47330960854092,0.4406679639616772
vitl16-official,448,cls,labelprop,5,42,28.46975088967972,0.22879779696768296
vitl16-official,448,cls,labelprop,5,123,28.718861209964412,0.23723791439703543
vitl16-official,448,cls,labelprop,5,456,28.896797153024913,0.24695121641280807
vitl16-official,448,cls,labelprop,5,789,29.07473309608541,0.23872407733539688
vitl16-official,448,cls,labelprop,5,999,28.434163701067618,0.23596793344011716
vitl16-official,448,cls,ptmap,5,42,54.982206405693944,0.5272567207466923
vitl16-official,448,cls,ptmap,5,123,53.879003558718864,0.515598390436455
vitl16-official,448,cls,ptmap,5,456,53.41637010676157,0.515399252958553
vitl16-official,448,cls,ptmap,5,789,54.73309608540925,0.5249965113421217
vitl16-official,448,cls,ptmap,5,999,55.44483985765124,0.5308260814656066
vitl16-official,448,cls,proto,10,42,59.7864768683274,0.5823976840263644
vitl16-official,448,cls,proto,10,123,57.580071174377224,0.560525738304679
vitl16-official,448,cls,proto,10,456,58.93238434163701,0.5750806476104781
vitl16-official,448,cls,proto,10,789,59.7864768683274,0.5833039190010092
