fraction,model_size,k_shot,seed,proto_acc,proto_top3,proto_top5,proto_macro_f1,knn_acc,knn_macro_f1,lp_acc,lp_top3,lp_top5,lp_macro_f1,ft_acc,ft_top3,ft_top5,ft_macro_f1
100,large,1,42,22.623284189120486,34.74834773767158,40.64565327910524,0.21286096630657095,22.623284189120486,0.21286096630657095,22.648703609557703,34.97712252160651,40.49313675648195,0.21163012878593793,13.955261820030504,27.071682765632943,33.68073207930859,0.11984866109336678
100,large,1,123,22.064056939501782,33.52821555668531,39.37468225724454,0.21164098227496125,22.064056939501782,0.21164098227496125,21.75902389425521,32.74021352313167,39.06964921199796,0.2084555370208721,14.743263853584137,26.029486527707167,32.23182511438739,0.13169433357681226
100,large,1,456,21.96237925775292,32.308083375699034,39.42552109811896,0.20542704943826845,21.96237925775292,0.20542704943826845,22.089476359938992,32.587697000508385,38.866293848500256,0.2072758122530704,14.23487544483986,25.673614641586173,32.7910523640061,0.1214986453352959
100,large,1,789,22.8266395526182,35.307574987290295,40.92526690391459,0.21484855215115073,22.8266395526182,0.21484855215115073,23.004575495678697,35.815963396034576,40.92526690391459,0.21495185016533647,14.260294865277071,26.156583629893237,33.65531265887138,0.12316178583597145
100,large,1,999,23.38586680223691,35.35841382816472,40.95068632435181,0.2241360609737945,23.38586680223691,0.2241360609737945,23.33502796136248,34.72292831723437,40.721911540416876,0.22402462941177073,15.531265887137774,26.51245551601423,33.52821555668531,0.1430939660476018
100,large,3,42,34.786476868327405,47.95373665480427,54.68564650059312,0.32648204140859827,38.07829181494662,0.36647062259133567,32.028469750889684,46.02609727164887,53.97390272835113,0.2913620893835909,25.919335705812575,43.26809015421115,51.393831553973904,0.22560075364455784
100,large,3,123,35.201660735468565,47.59786476868327,54.68564650059312,0.33030203158009214,38.04863582443654,0.36536217560814427,32.028469750889684,46.02609727164887,53.380782918149464,0.288820512993802,23.665480427046262,42.08185053380783,51.06761565836299,0.2088851705329963
100,large,3,456,35.11269276393831,48.93238434163701,55.93119810201661,0.3275284310391802,37.455516014234874,0.358171398681413,30.87188612099644,46.70818505338079,55.071174377224196,0.28146477907459944,25.800711743772244,42.61565836298932,50.91933570581257,0.22442993744385148
100,large,3,789,35.55753262158956,49.28825622775801,56.07947805456702,0.3325349671464934,39.08659549228945,0.3721575771553996,32.76986951364176,46.29300118623962,54.092526690391466,0.295926993834961,24.822064056939503,41.10320284697509,49.61447212336892,0.2129603838742542
100,large,3,999,34.905100830367736,48.27995255041518,55.42704626334519,0.32191691421558205,37.63345195729537,0.35845911010173137,32.62158956109134,46.3226571767497,53.44009489916963,0.29129425245338525,25.97864768683274,41.66666666666667,50.59311981020166,0.232707309437854
100,large,5,42,41.70818505338078,54.34163701067616,61.067615658362996,0.38804057627601346,47.188612099644125,0.45518515760044026,38.57651245551602,52.455516014234874,59.928825622775804,0.34109793636379465,30.996441281138793,49.7153024911032,58.14946619217082,0.27510349404045414
100,large,5,123,41.245551601423486,55.55160142348754,61.56583629893239,0.3855084885711977,47.50889679715303,0.460085846533511,37.971530249110316,53.20284697508897,60.035587188612105,0.33873575733189715,31.77935943060498,49.7864768683274,58.57651245551602,0.2789051250902058
100,large,5,456,38.967971530249116,55.65836298932384,61.63701067615658,0.36252474247245375,47.40213523131673,0.4595920398829557,35.90747330960854,52.98932384341637,60.569395017793596,0.3171373757578814,31.032028469750887,49.8220640569395,57.01067615658363,0.27812133451529053
100,large,5,789,41.245551601423486,55.90747330960855,63.06049822064057,0.38163963332833173,48.32740213523132,0.4629492941654105,38.11387900355872,53.131672597864764,61.032028469750884,0.337366939351645,30.747330960854093,49.18149466192171,57.90035587188612,0.27556155269213445
100,large,5,999,40.604982206405694,53.30960854092527,60.2846975088968,0.3779749919593846,47.86476868327402,0.46024817309244914,36.97508896797153,51.60142348754449,59.50177935943061,0.3295262523873109,31.28113879003559,49.003558718861214,57.686832740213525,0.2784542970917038
100,large,10,42,47.40213523131673,61.35231316725979,67.82918149466191,0.43886817186647514,62.13523131672598,0.5975207177164472,46.83274021352313,60.569395017793596,67.47330960854092,0.41647184680796107,41.42348754448398,59.644128113879006,67.47330960854092,0.3668851166991345
100,large,10,123,46.54804270462633,60.4270462633452,67.40213523131673,0.4295509553252725,62.49110320284698,0.6036000493819208,45.338078291814945,59.928825622775804,67.18861209964413,0.39726758647204347,39.14590747330961,57.65124555160143,66.47686832740214,0.3538160988089325
100,large,10,456,47.40213523131673,63.41637010676157,70.1067615658363,0.4373898835770964,63.70106761565836,0.6096934994621828,47.11743772241993,62.704626334519574,70.1067615658363,0.4125150769686419,39.644128113879,58.93238434163701,68.61209964412811,0.354387646713252
100,large,10,789,46.47686832740214,62.064056939501775,68.11387900355872,0.4329478204952026,61.992882562277586,0.599860058416684,46.54804270462633,61.494661921708186,68.04270462633451,0.4101928892220641,38.57651245551602,59.644128113879006,66.40569395017793,0.35167236264110185
100,large,10,999,44.555160142348754,61.63701067615658,67.40213523131673,0.4106426310664079,62.13523131672598,0.6041453040249355,43.27402135231317,60.2846975088968,67.82918149466191,0.3741741045639182,37.935943060498225,58.22064056939502,68.46975088967972,0.34117885352628585
