tag,res,feat,clf,k_shot,acc_mean,acc_std,f1_mean,f1_std
tv-resnet50,448_fliptta,cls,proto,1,28.00711743772242,0.5432267531893774,0.27465802780891163,0.00701920614331196
tv-resnet50,448_fliptta,cls,knn,1,28.00711743772242,0.5432267531893774,0.27465802780891163,0.00701920614331196
tv-resnet50,448_fliptta,cls,lp,1,25.388917132689375,1.0702451458985955,0.24582902395741874,0.009998346239678872
tv-resnet50,448_fliptta,cls,labelprop,1,19.689883070665992,0.6595837563042952,0.16549658929818345,0.006955091142116557
tv-resnet50,448_fliptta,cls,ptmap,1,28.38332486019319,0.7624978770071399,0.2767050146686197,0.008480606555420392
tv-resnet50,448_fliptta,cls,proto,3,39.17556346381969,0.7938172487736742,0.3756446499620694,0.00922160962207702
tv-resnet50,448_fliptta,cls,knn,3,44.95848161328588,0.7952009298808944,0.4397850647292792,0.0077351590509810745
tv-resnet50,448_fliptta,cls,lp,3,30.978647686832744,0.6629954683196856,0.2742242452463948,0.0061778148152832335
tv-resnet50,448_fliptta,cls,labelprop,3,21.04982206405694,1.0913243332658926,0.1599526964470905,0.0096513121441351
tv-resnet50,448_fliptta,cls,ptmap,3,39.45432977461447,0.3847286176234795,0.3707336601012385,0.004666352585163954
tv-resnet50,448_fliptta,cls,proto,5,43.43772241992882,1.1102404387751736,0.4159238809118497,0.011740841726720769
tv-resnet50,448_fliptta,cls,knn,5,55.295373665480426,0.391782461054029,0.5430924766784374,0.0031363024403229358
tv-resnet50,448_fliptta,cls,lp,5,35.494661921708186,0.6238425028363576,0.30979407129676656,0.007875790215144068
tv-resnet50,448_fliptta,cls,labelprop,5,22.78291814946619,1.2502200259742668,0.16987059895066098,0.014264961551949923
tv-resnet50,448_fliptta,cls,ptmap,5,43.30960854092527,0.5721685121285935,0.3987997524657258,0.006401511592484144
tv-resnet50,448_fliptta,cls,proto,10,46.44839857651245,0.7320934303558044,0.4406708281037554,0.008884340005503503
