tag,res,feat,k_shot,clf,acc_diff,paired_t,p_ttest,p_wilcoxon
splus-tapt-gram,448_fliptta,cls,3,lp,-3.890865954922893,-11.964907659598854,0.0002796117569895615,0.0625
splus-tapt-gram,448_fliptta,cls,3,labelprop,-17.046263345195722,-33.134223788559034,4.947792304673415e-06,0.0625
splus-tapt-gram,448_fliptta,cls,5,knn,10.647686832740215,27.12835022127927,1.0978267734710352e-05,0.0625
splus-tapt-gram,448_fliptta,cls,5,ptmap,2.5622775800711795,13.393175972477858,0.00017974056839924066,0.0625
splus-tapt-gram,448_fliptta,cls,5,lp,-3.4377224199288237,-9.676463995102992,0.0006382324522692155,0.0625
splus-tapt-gram,448_fliptta,cls,5,labelprop,-20.412811387900355,-39.40802397280215,2.4771401506540434e-06,0.0625
splus-tapt-gram,448_fliptta,cls,10,knn,20.085409252669038,31.80235668594064,5.827157462715645e-06,0.0625
splus-tapt-gram,448_fliptta,cls,10,ptmap,3.5160142348754477,11.227272727272728,0.00035844886098420893,0.0625
splus-tapt-gram,448_fliptta,cls,10,lp,0.512455516014235,1.6043634641577118,0.1839015391942706,0.3125
splus-tapt-gram,448_fliptta,cls,10,labelprop,-24.056939501779357,-43.85544052109912,1.6164171795257454e-06,0.0625
splus-tapt-nogram,224,cls,1,ptmap,0.19318759532282784,1.4450654059510715,0.22195400379613028,0.3125
splus-tapt-nogram,224,cls,1,lp,0.02033553634977281,0.5743665268942247,0.5964759491083547,0.5807121621890252
splus-tapt-nogram,224,cls,1,labelprop,-6.1769191662430085,-21.428204840232496,2.8049733318180534e-05,0.0625
splus-tapt-nogram,224,cls,3,knn,0.6583629893238395,3.8219098190676757,0.018747572108591008,0.0625
splus-tapt-nogram,224,cls,3,ptmap,0.9430604982206375,2.8832939072081407,0.04486423530500415,0.0625
splus-tapt-nogram,224,cls,3,lp,-2.3250296559905137,-13.573849876863115,0.00017052429280097078,0.0625
splus-tapt-nogram,224,cls,3,labelprop,-19.37722419928826,-103.8845561723312,5.148480374534952e-08,0.0625
splus-tapt-nogram,224,cls,5,knn,3.4163701067615646,16.736833050105787,7.467793913985799e-05,0.0625
splus-tapt-nogram,224,cls,5,ptmap,1.7793594306049827,4.78255445148588,0.008759137601117732,0.0625
splus-tapt-nogram,224,cls,5,lp,-3.0035587188612114,-8.333998933376998,0.0011328193361873045,0.0625
splus-tapt-nogram,224,cls,5,labelprop,-24.476868327402137,-83.07878211985131,1.258262923163031e-07,0.0625
splus-tapt-nogram,224,cls,10,knn,11.601423487544483,17.445381958012323,6.338338120207477e-05,0.0625
splus-tapt-nogram,224,cls,10,ptmap,2.7473309608540917,6.971098662966906,0.002226374666596568,0.0625
splus-tapt-nogram,224,cls,10,lp,-1.338078291814945,-3.04017726855981,0.03839556504018359,0.0625
splus-tapt-nogram,224,cls,10,labelprop,-30.00711743772242,-89.35894283657179,9.402355280967783e-08,0.0625
splus-tapt-nogram,224_fliptta,cls,1,ptmap,0.3304524656837827,3.4498418008228398,0.026058229839728355,0.0625
splus-tapt-nogram,224_fliptta,cls,1,lp,0.13218098627351366,1.5176418540862464,0.203709958260981,0.14412703481601533
splus-tapt-nogram,224_fliptta,cls,1,labelprop,-7.986781901372649,-13.90292707070197,0.0001552007800577532,0.0625
splus-tapt-nogram,224_fliptta,cls,3,knn,2.2597864768683267,22.239290246417383,2.4201157933821224e-05,0.0625
splus-tapt-nogram,224_fliptta,cls,3,ptmap,1.862396204033216,10.490003745062786,0.0004668583014940462,0.0625
splus-tapt-nogram,224_fliptta,cls,3,lp,-2.6453143534994084,-9.957937459367134,0.0005712490662458148,0.0625
splus-tapt-nogram,224_fliptta,cls,3,labelprop,-20.711743772241995,-49.401631195896414,1.0046173653250962e-06,0.0625
splus-tapt-nogram,224_fliptta,cls,5,knn,6.555160142348756,64.56206658913932,3.447841322832201e-07,0.0625
splus-tapt-nogram,224_fliptta,cls,5,ptmap,2.0996441281138774,7.0720836969094325,0.002109508409033273,0.0625
splus-tapt-nogram,224_fliptta,cls,5,lp,-3.0960854092526673,-9.88253591589892,0.0005883001782714155,0.0625
splus-tapt-nogram,224_fliptta,cls,5,labelprop,-25.19572953736655,-78.32893639404156,1.592174197535289e-07,0.0625
splus-tapt-nogram,224_fliptta,cls,10,knn,14.804270462633445,50.00809183077215,9.568266419112125e-07,0.0625
splus-tapt-nogram,224_fliptta,cls,10,ptmap,3.5302491103202867,12.954322101858128,0.00020484886214077177,0.0625
splus-tapt-nogram,224_fliptta,cls,10,lp,-1.252669039145907,-3.7137083304520098,0.020587248213338405,0.0625
splus-tapt-nogram,224_fliptta,cls,10,labelprop,-29.551601423487547,-58.05999351607296,5.269688126550476e-07,0.0625
splus-tapt-nogram,448,cls,1,ptmap,0.3253685815963415,1.6121367099516137,0.18222588818687,0.3125
splus-tapt-nogram,448,cls,1,lp,0.22369089984748455,3.20477097920863,0.032751572224712935,0.0625
splus-tapt-nogram,448,cls,1,labelprop,-6.054905948144382,-14.17104205019084,0.00014396683500602378,0.0625
splus-tapt-nogram,448,cls,3,knn,2.734282325029656,5.2781454037188675,0.006177905227621596,0.0625
splus-tapt-nogram,448,cls,3,ptmap,1.73190984578885,6.781534672438405,0.002468123191821222,0.0625
splus-tapt-nogram,448,cls,3,lp,-3.5172004744958487,-9.505964234751653,0.0006835755040449553,0.0625
splus-tapt-nogram,448,cls,3,labelprop,-18.173190984578888,-37.09921636054841,3.1520393272228053e-06,0.0625
splus-tapt-nogram,448,cls,5,knn,7.409252669039144,25.39024390243886,1.4289133376581101e-05,0.0625
splus-tapt-nogram,448,cls,5,ptmap,2.6263345195729557,9.508540928954913,0.0006828610341973905,0.0625
splus-tapt-nogram,448,cls,5,lp,-3.2526690391459083,-8.543175439142015,0.0010304110813001224,0.0625
